Date,MSFT,NVDA,GOOGL,AMZN,META,TSM,ASML,ADBE,IBM,ANET
2018-01-02,79.6335220336914,4.9298810958862305,53.466678619384766,59.45050048828125,180.7296142578125,34.30441665649414,165.73431396484375,177.6999969482422,106.68956756591797,14.439374923706055
2018-01-03,80.00413513183594,5.254335403442383,54.378875732421875,60.209999084472656,183.96726989746094,34.88145446777344,166.9931640625,181.0399932861328,109.62226867675781,14.725000381469727
2018-01-04,80.70829010009766,5.282031059265137,54.59010314941406,60.47949981689453,183.62855529785156,34.697471618652344,168.5504913330078,183.22000122070312,111.84251403808594,14.54312515258789
2018-01-05,81.7088851928711,5.326794624328613,55.31398391723633,61.457000732421875,186.1389617919922,35.50867462158203,170.52737426757812,185.33999633789062,112.38892364501953,14.798125267028809
2018-01-08,81.79229736328125,5.490011215209961,55.509273529052734,62.34349822998047,187.5635223388672,35.491947174072266,171.422607421875,185.0399932861328,113.0667724609375,15.69124984741211
2018-01-09,81.73670959472656,5.488525390625,55.43852996826172,62.6349983215332,187.15505981445312,35.27451705932617,170.4993896484375,186.6999969482422,113.31575775146484,15.623749732971191
2018-01-10,81.36609649658203,5.531556129455566,55.3065071105957,62.71649932861328,187.12518310546875,34.5385856628418,168.51315307617188,187.11000061035156,113.55785369873047,15.767499923706055
2018-01-11,81.60699462890625,5.541449546813965,55.40166473388672,63.83399963378906,187.0554656982422,34.312782287597656,166.49896240234375,188.9199981689453,113.57168579101562,16.299375534057617
2018-01-12,83.0152816772461,5.514246463775635,56.32830810546875,65.26000213623047,178.6874237060547,34.446590423583984,168.66238403320312,195.0500030517578,112.83850860595703,16.189374923706055
2018-01-16,81.85714721679688,5.443272113800049,56.33079528808594,65.24299621582031,177.71115112304688,35.31632614135742,173.8004913330078,192.4600067138672,113.32958221435547,15.798125267028809
2018-01-17,83.51559448242188,5.557275772094727,56.7492790222168,64.75,176.92417907714844,36.0689811706543,185.73651123046875,196.49000549316406,116.64960479736328,16.42562484741211
2018-01-18,83.47853088378906,5.550350189208984,56.59334182739258,64.66600036621094,179.11578369140625,37.273231506347656,189.63438415527344,196.1999969482422,116.97469329833984,16.57437515258789
2018-01-19,83.38589477539062,5.690568923950195,56.96848678588867,64.72899627685547,180.60009765625,37.35685729980469,191.64865112304688,195.72999572753906,112.305908203125,16.927499771118164
2018-01-22,84.87754821777344,5.779101848602295,57.99775314331055,66.3655014038086,184.66458129882812,38.78691101074219,191.6672821044922,197.83999633789062,112.46504211425781,17.229999542236328
2018-01-23,85.1462631225586,5.908191680908203,58.59608459472656,68.12699890136719,188.62945556640625,38.703277587890625,191.56472778320312,200.08999633789062,114.98958587646484,17.071250915527344
2018-01-24,85.07213592529297,5.83128023147583,58.35296630859375,67.87550354003906,185.84010314941406,37.9088134765625,188.59934997558594,197.77999877929688,114.38092803955078,17.071250915527344
2018-01-25,85.54466247558594,5.844882488250732,58.89350128173828,68.89749908447266,186.7665557861328,37.716468811035156,187.27517700195312,197.50999450683594,114.45010375976562,17.297500610351562
2018-01-26,87.14751434326172,6.017496585845947,59.16352462768555,70.10250091552734,189.27696228027344,38.23496627807617,192.57176208496094,201.3000030517578,115.74349975585938,17.71875
2018-01-29,87.01780700683594,6.1045451164245605,59.10972213745117,70.88400268554688,185.27227783203125,37.967350006103516,190.2498779296875,198.22999572753906,115.3700180053711,17.374374389648438
2018-01-30,85.92450714111328,6.002410411834717,58.65586853027344,71.89099884033203,186.40792846679688,37.53248977661133,186.71571350097656,196.89999389648438,113.17052459716797,17.201875686645508
2018-01-31,88.0277099609375,6.078579425811768,58.897491455078125,72.54450225830078,186.17880249023438,37.89208221435547,189.2614288330078,199.75999450683594,113.225830078125,17.238750457763672
2018-02-01,87.33280944824219,5.947511672973633,58.86610412597656,69.5,192.355224609375,38.0091667175293,187.8253631591797,199.3800048828125,112.32670593261719,17.1875
2018-02-02,85.03508758544922,5.774897575378418,55.757869720458984,71.49749755859375,189.55592346191406,37.22305679321289,181.4376983642578,195.63999938964844,109.99576568603516,17.092500686645508
2018-02-05,81.53286743164062,5.284753322601318,52.927635192871094,69.5,180.5702362060547,35.918453216552734,174.08018493652344,190.27000427246094,105.49995422363281,16.58562469482422
2018-02-06,84.61812591552734,5.578543663024902,54.025657653808594,72.14199829101562,184.6048126220703,36.45367431640625,181.0087432861328,194.47000122070312,107.4435043334961,17.02375030517578
2018-02-07,83.02455139160156,5.65817403793335,52.57989501953125,70.83899688720703,179.4943389892578,35.02362823486328,174.51849365234375,192.33999633789062,106.41291046142578,17.60124969482422
2018-02-08,78.76261901855469,5.379220008850098,50.20351028442383,67.5250015258789,170.92706298828125,33.752479553222656,167.7578582763672,185.16000366210938,103.08818817138672,16.532499313354492
2018-02-09,81.69964599609375,5.73928689956665,52.12454605102539,66.9800033569336,175.43983459472656,34.68075180053711,171.27337646484375,187.99000549316406,104.42925262451172,17.034374237060547
2018-02-12,82.57981872558594,5.639132022857666,52.53754806518555,69.3115005493164,175.7386932373047,35.56720733642578,173.76316833496094,192.14999389648438,105.74938201904297,17.783750534057617
2018-02-13,83.22838592529297,5.752888202667236,52.516624450683594,70.72550201416016,172.4910888671875,35.441776275634766,172.73741149902344,193.47999572753906,105.29534149169922,18.2862491607666
2018-02-14,84.53157806396484,5.970262050628662,53.44126892089844,72.55249786376953,178.83685302734375,36.002079010009766,178.42568969726562,197.1300048828125,108.09623718261719,18.88249969482422
2018-02-15,86.25367736816406,6.095890045166016,54.37089920043945,73.08799743652344,179.27517700195312,36.395137786865234,181.7454376220703,202.97000122070312,108.96936798095703,19.247499465942383
2018-02-16,85.63932037353516,6.030109405517578,54.577152252197266,72.43450164794922,176.68507385253906,36.3616943359375,179.25564575195312,201.55999755859375,109.08809661865234,15.593125343322754
2018-02-20,86.30951690673828,6.159693241119385,54.980194091796875,73.4175033569336,175.3402099609375,36.57912063598633,182.3235626220703,202.97999572753906,108.37564086914062,15.603124618530273
2018-02-21,85.16455841064453,5.972490310668945,55.486358642578125,74.14600372314453,177.23297119140625,35.86827850341797,181.28851318359375,202.08999633789062,107.53746795654297,14.876874923706055
2018-02-22,85.38798522949219,5.992037773132324,55.294551849365234,74.26699829101562,178.30886840820312,35.450130462646484,180.24407958984375,202.61000061035156,106.99263763427734,15.291250228881836
2018-02-23,87.556884765625,6.085574626922607,56.200767517089844,75.0,182.59251403808594,36.712928771972656,183.53582763671875,209.74000549316406,108.62710571289062,15.369999885559082
2018-02-26,88.82286071777344,6.101658821105957,56.978450775146484,76.09750366210938,184.22625732421875,37.13943099975586,187.28451538085938,212.14999389648438,110.76445770263672,16.240625381469727
2018-02-27,87.68719482421875,6.088791847229004,55.673683166503906,75.5989990234375,180.7694854736328,36.47876739501953,184.11402893066406,208.82000732421875,109.34654235839844,16.196250915527344
2018-02-28,87.28693389892578,5.988325595855713,54.99663162231445,75.62249755859375,177.6414337158203,36.252967834472656,182.2023468017578,209.1300048828125,108.84362030029297,16.858749389648438
2018-03-01,86.4305419921875,5.7460713386535645,53.37700271606445,74.67250061035156,175.27047729492188,35.72610855102539,178.9759063720703,206.02999877929688,107.43266296386719,16.487499237060547
2018-03-02,86.61671447753906,5.853216648101807,54.011207580566406,75.01249694824219,175.94789123535156,35.968631744384766,180.5052032470703,209.7899932861328,107.90765380859375,16.96875
2018-03-05,87.1659164428711,5.831193923950195,54.540283203125,76.18049621582031,179.7135009765625,36.37005615234375,184.9626007080078,211.16000366210938,109.62592315673828,17.616249084472656
2018-03-06,86.86804962158203,5.992284297943115,54.84617614746094,76.88200378417969,179.09585571289062,36.411865234375,189.14950561523438,212.00999450683594,108.76679229736328,18.037500381469727
2018-03-07,87.3707275390625,5.9843668937683105,55.550621032714844,77.25,183.0109100341797,36.96381378173828,192.14288330078125,216.86000061035156,110.5828628540039,18.2237491607666
2018-03-08,87.90130615234375,5.968034744262695,56.265037536621094,77.59300231933594,181.6461181640625,36.629295349121094,191.182373046875,216.39999389648438,109.10904693603516,18.360624313354492
2018-03-09,89.86542510986328,6.07072639465332,57.83235168457031,78.94450378417969,184.52513122558594,37.28995132446289,195.2760772705078,221.11000061035156,111.27433776855469,18.446874618530273
2018-03-12,90.0794906616211,6.1803460121154785,58.0859375,79.91950225830078,184.05690002441406,37.816829681396484,197.03854370117188,220.94000244140625,111.93787384033203,18.587499618530273
2018-03-13,87.88268280029297,6.129619598388672,56.78963088989258,79.40899658203125,181.18788146972656,37.624473571777344,193.9799346923828,219.75999450683594,111.28131866455078,18.104999542236328
2018-03-14,87.36138916015625,6.155107021331787,57.23701095581055,79.55000305175781,183.4890899658203,37.75828170776367,197.2530059814453,218.44000244140625,110.44315338134766,18.65625
2018-03-15,87.66858673095703,6.169956207275391,57.322696685791016,79.11599731445312,183.16033935546875,37.89208221435547,199.96661376953125,218.8699951171875,111.48384857177734,18.493749618530273
